pid,degree
8796093027350,1051
30786325581746,979
8796093029298,66
4398046518478,466
32985348838238,1059
4398046518206,368
28587302323646,252
17592186055094,455
6597069769566,1907
32985348842914,198
26388279070966,513
6597069770486,616
30786325583094,601
24189255814378,521
21990232557238,511
4398046519550,953
37383395346174,452
28587302324490,145
10995116283026,683
8796093027986,1413
10995116277974,82
8796093025434,3922
35184372097518,108
10826,1901
9050,117
19791209300778,1804
6597069771558,713
6597069771958,543
13194139537598,2254
5726,880
26388279077405,777
2199023259557,1911
37383395353673,586
15393162792761,236
2199023256521,793
6421,944
10995116279705,477
10995116280573,594
30786325581469,2937
13194139534081,617
10995116285249,2437
17592186053569,1120
28587302327053,350
8796093029453,728
8796093030697,2859
21990232555981,604
6597069767645,915
35184372094297,298
4398046518801,389
6597069769057,1027
26388279067117,2157
6597069773053,1238
6597069766921,1639
19791209305425,247
24189255812121,713
4398046517425,637
21990232561193,814
1585,2104
17592186046801,257
28587302328745,1205
35184372096349,322
17592186050685,2736
30786325583705,608
24189255811549,573
32985348839121,716
8796093029465,466
8796093026785,1593
15393162789145,779
15393162796369,1598
4398046518561,265
19791209301605,1897
10995116285541,1005
2199023258965,387
32985348834925,1164
19791209302345,1189
17592186049041,191
8796093031585,784
10995116283917,541
19791209309689,618
19791209300173,1754
17592186045301,3269
2199023265485,484
26388279069125,747
17592186044821,673
37383395347133,756
37383395349161,298
32985348839857,432
28587302329837,441
2199023260517,756
13194139541713,532
30786325585689,623
26388279073561,765
6597069772041,2023
32985348836461,403
21990232565541,855
21990232564309,537
21990232558617,220
10995116286701,643
35184372089269,653
19791209307973,402
4398046513077,1609
19791209305669,382
19791209301133,1374
24189255821993,246
13194139539333,1802
2199023262617,1038
35184372089461,660
15393162790706,91
4398046518002,2914
13194139540622,3913
28587302323238,341
30786325578014,192
26388279067298,225
15393162799386,1851
2199023265218,333
30786325587682,929
2199023258370,519
24189255811514,1467
30786325584970,650
13194139535562,190
35184372097098,1998
28587302323866,192
13194139539522,346
10995116279102,634
17592186045854,318
17592186045818,790
21990232566422,2000
13194139537202,1016
32985348843326,536
26388279073214,535
2199023264658,721
17592186052198,1271
6597069768638,105
8796093023774,289
4398046519310,1766
30786325582666,314
19791209310578,541
24189255817546,226
13194139533902,450
9842,124
6398,1128
30786325579078,1122
32985348840658,354
15393162791310,759
19791209308118,1056
32985348838154,653
4398046517666,2746
6974,934
32985348837730,1014
24189255816630,263
218,252
30786325583430,2886
21990232556270,474
26388279069846,456
35184372095846,7138
28587302328806,261
24189255813482,263
13194139544250,418
10995116280382,485
21990232561810,329
10995116286786,1345
30786325578746,295
13194139542718,675
21990232557614,7669
10995116285638,276
24189255816318,415
4398046519574,247
5078,1629
24189255812566,1069
21990232562754,578
21990232556414,882
8796093031310,246
19791209300318,696
15393162793518,626
6597069770930,514
13194139533602,869
32985348842698,273
19791209307086,419
17592186048386,1676
13194139534426,544
2199023255666,524
24189255817666,107
19791209309594,401
15393162791286,232
15393162792434,374
24189255813206,758
21990232559110,423
10995116277998,2444
13194139540110,1957
30786325588266,299
2199023257470,865
15393162798998,2801
17592186054854,1146
15393162793494,1023
15393162799134,426
28587302332842,784
2199023261930,969
15393162799750,617
2199023257622,1964
28587302327198,666
30786325587789,362
21990232555849,722
26388279068077,361
8677,679
32985348841477,360
13194139536017,627
32985348838309,235
8796093030065,2051
13194139534437,1119
21990232560489,795
6597069771425,2250
26388279075181,794
2199023262209,1304
10995116280345,1666
21990232558285,971
8796093032945,1393
8796093031597,1525
4105,1650
17592186049413,2844
30786325578529,913
37383395346245,707
17592186051021,376
21990232556281,1418
37383395353985,210
26388279070481,1257
17592186044965,458
15393162789629,116
2199023265629,1263
35184372092149,941
8796093031069,401
4398046517449,450
28587302324585,1002
2199023262461,506
13194139539905,455
26388279068437,888
28587302323273,1838
10995116288045,1033
35184372098717,557
6597069777641,1296
28587302326617,175
15393162797413,690
28587302326993,364
10995116279381,142
17592186044881,1066
32985348842541,172
6597069769045,435
15393162796405,42
28587302322905,905
32985348835033,2058
30786325578969,248
13194139535277,1405
24189255816377,962
37383395345773,180
28587302332013,255
17592186050889,282
21990232562157,1621
10995116279993,1577
32985348838877,557
13194139534285,944
8796093025613,995
6597069770133,1784
30786325582317,78
35184372099365,227
21990232558893,1341
28587302332241,575
21990232561529,3189
15393162788917,408
26388279070601,766
15393162789241,1038
26388279076501,480
28587302324093,166
2199023264845,443
8796093022681,2293
13194139535645,481
17592186046489,946
30786325584481,347
37383395345533,578
6597069770425,328
24189255815265,3138
30786325580429,315
2199023262085,996
30786325581541,180
6597069769505,272
28587302330081,534
13194139538973,1448
10995116284386,632
4398046517450,3110
6806,71
9758,702
4398046521853,310
21990232557685,505
19791209308465,734
4398046517905,1048
1513,624
6661,890
24189255820389,960
15393162794845,1112
24189255817653,394
13194139541221,3912
8796093026978,942
10995116283206,1842
37383395346914,930
4398046519970,161
24189255812678,1440
6597069772053,144
24189255811417,1494
17592186049437,2202
21990232557577,412
10995116287165,2271
13194139539322,677
26388279071554,1708
26388279068970,1006
37383395348785,1136
6597069767077,615
4633,206
19791209306457,1588
26388279076117,852
21990232563793,1418
28587302328205,856
28587302327469,1756
24189255817498,1221
24189255815385,1507
13194139538197,466
4398046521505,1443
13194139538613,935
21990232565037,2681
21990232565493,396
28587302324369,504
8796093023042,247
10995116286302,679
28587302322713,607
30786325583226,547
15393162789653,404
2199023265146,909
35184372094910,169
2199023257397,642
30786325582521,512
697,729
13194139538505,426
15393162792074,1364
19791209303042,419
37383395347254,625
6597069775770,844
10995116277782,1951
4398046514782,596
10310,1086
28587302329574,496
4398046511378,255
35184372099174,679
21990232556998,1564
2199023258930,1367
10995116281170,668
10995116285650,611
6597069775262,1449
30786325580142,482
26388279071410,831
19791209307710,1203
6878,525
6597069767298,667
35184372097854,1423
6597069768218,370
2199023265630,539
6597069776978,901
26388279067586,936
4398046515986,2532
30786325588698,980
19791209309402,792
32985348837270,709
15393162789690,621
17592186046034,234
13194139538986,215
19791209301594,110
32985348842566,466
21990232555982,1171
17592186045902,2595
26388279072250,847
21990232562170,1026
8796093031358,569
32985348838530,279
15393162793274,580
21990232562958,585
2318,610
8796093028142,463
8796093029766,384
4398046513178,489
15393162789498,141
19791209305742,275
17592186049678,607
10995116285662,1041
26388279076862,912
26388279074510,550
30786325583658,1568
8796093022574,1243
32985348837850,223
8796093027770,1453
37383395351774,388
4398046514194,720
15393162790418,1490
6597069770954,1241
30786325580490,616
26388279074042,786
10995116280270,1159
6597069776038,835
26388279072526,164
6686,872
13194139533362,550
4398046513934,540
10995116278898,1181
2199023257886,259
8796093026214,1288
2199023257850,402
28587302325438,128
17592186044582,357
19791209301678,247
24189255811550,363
4398046515374,592
2199023262854,870
8796093023054,724
13194139540646,1696
2199023262510,735
30786325579950,732
26388279069954,944
6110,1573
13194139538102,545
24189255811866,278
35184372099150,1168
4398046514254,484
37383395347658,526
15393162790162,1236
37383395346294,626
17592186051550,352
2199023264126,1388
19791209305198,5376
13194139537442,2374
6597069775058,3329
6597069768950,1681
17592186053486,1540
30786325581170,2119
35184372092870,1599
26388279070374,2537
28587302330450,111
21990232565614,691
28587302322918,447
8796093031814,804
13194139541558,371
8796093024714,629
2199023256926,1350
35184372095990,818
17592186047330,370
21990232559458,284
32985348834866,1004
17592186053810,669
28587302322738,270
35184372093350,1447
24189255816982,4663
32985348842442,217
6597069767178,1935
15393162789414,644
6597069769254,1039
15393162789362,919
2199023265774,616
28587302327918,644
19791209308454,176
15393162796938,2366
32985348839582,552
24189255814062,110
17592186047918,264
15393162797610,596
4398046521386,348
28587302329394,410
8796093032126,452
6597069774190,531
8796093031466,1036
21990232562554,955
4398046519222,1022
28587302327126,2823
28587302329206,270
4934,366
21990232557382,284
32985348837138,180
2199023263494,1293
8796093024571,195
17592186048659,463
21990232557515,350
32985348841275,868
37383395349067,1016
15393162794351,489
2199023266423,257
2199023262063,1254
19791209304891,65
24189255817995,496
26388279067767,472
8796093023499,3603
15393162795695,1337
24189255811759,821
13194139537539,1469
37383395345487,940
24189255820983,650
21990232564323,456
4398046520855,1619
15393162794315,778
15393162789183,565
3903,2352
24189255814319,693
4398046518431,695
19791209309187,614
3303,1386
17592186054855,402
8796093027147,462
8799,545
15393162794655,442
28587302322751,1344
1851,2254
28587302328663,408
2199023256771,890
8439,606
10995116288759,879
19791209304963,1770
10995116288519,2582
15393162792823,2151
4398046512731,994
4398046511463,1072
10995116279347,178
32985348837939,2499
24189255818939,2035
28587302328411,706
13194139543547,541
13194139535075,1536
30786325588087,918
6597069774915,538
2199023255691,559
10995116285167,369
6597069777399,1091
19791209304999,2141
35184372090411,522
17592186053319,345
37383395344527,2140
28587302332943,634
30786325579963,480
13194139537035,71
21990232564251,1667
24189255811551,2584
19791209301471,1180
15393162796819,475
26388279070687,1037
6597069771739,2686
15393162796323,768
26388279073755,1076
2199023260815,8349
6597069774747,288
21990232558979,2808
2199023258251,1157
15393162792099,879
10995116287675,441
10995116284351,3475
30786325581075,907
28587302322267,885
17592186054051,772
21990232564131,854
21990232563055,261
10995116278639,3034
8796093025411,1465
32985348840067,723
24189255820403,222
35184372089235,323
4398046511511,1661
8796093029659,785
4398046519731,550
30786325585379,3091
4398046519211,529
35184372095571,60
2199023262123,338
30786325578687,307
7899,158
19791209308759,1601
13194139543055,724
28587302324695,1949
19791209306643,552
35184372093015,196
32985348833391,178
2199023264859,583
24189255815387,884
7251,628
30786325588075,519
19791209304579,419
28587302328835,1404
26388279076779,1210
10995116281039,1140
13194139538415,422
21990232558227,1236
28587302330119,117
19791209305923,950
17592186047811,642
21990232559939,3995
30786325587323,687
6597069772371,628
4398046518207,288
24189255820887,468
15393162795803,308
21990232562731,1225
6597069773019,1309
35184372093999,367
37383395350659,80
10995116287347,610
13194139536951,1087
28587302327199,989
32985348841011,404
15393162790815,467
4398046512971,914
4398046515987,410
13194139538199,800
21990232559495,274
19791209309295,84
2199023265159,1266
15393162790719,2539
4398046514495,3213
35184372097687,1308
30786325580979,736
19791209307335,436
27,866
26388279072795,351
4398046514231,448
32985348834491,3293
17592186047163,571
30786325583895,754
28587302325923,506
17592186054279,2714
10995116281207,913
17592186048551,420
2199023256103,517
17592186045339,976
30786325584351,1109
15393162794219,469
10995116279067,794
15393162789159,1007
13194139541187,1023
10995116284315,1117
8796093027135,841
10995116280719,2473
3435,323
35184372095151,687
6597069775759,593
24189255811963,200
17592186054927,535
10995116287167,795
15393162793879,1101
17592186045699,395
13194139541895,677
30786325580695,329
2199023259699,125
26388279069775,1421
19791209301387,389
17592186044859,225
8796093028795,2439
2199023261263,198
24189255811663,10583
19791209305163,1309
28587302331931,226
37383395352091,1575
2199023256999,1023
21990232556475,1135
15393162798215,1283
2199023261443,524
4398046518383,131
26388279073167,809
8796093027735,450
15393162789959,14219
15393162796031,162
37383395347899,1712
35184372090663,558
1227,888
10995116279887,589
26388279071195,720
15393162791627,1303
30786325580599,617
8796093029911,895
8796093024015,602
21990232558763,226
35184372090591,570
6597069774507,428
17592186053811,785
6597069769591,1810
4398046517111,1185
2199023258563,167
15393162793627,670
4398046517171,899
2199023256015,214
13194139537359,1344
37383395348487,1001
10995116278543,1190
17592186052175,2228
13194139540435,4327
37383395354531,1321
30786325588639,1510
21990232561531,1494
19791209301643,1472
10995116277867,746
26388279070531,1344
15393162792039,597
19791209305319,539
24189255815399,426
10995116284291,873
6597069772163,993
2199023259855,633
32985348836487,362
6597069775831,1975
6099,736
17592186047547,1274
32985348835155,343
35184372089763,217
3579,2306
30786325579031,1143
24189255821415,371
26388279070147,9902
28587302322279,584
26388279067239,215
35184372095547,681
19791209300331,115
2199023261587,1631
19791209304915,2150
8796093028387,2930
15393162796579,943
